timestamp,fps,speed_pwm,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,imu_yaw_raw,nearest_node,curvature,estop
1771963624.4663,27.8,50.0,0.0,PILOTING,SYS_GO,14.5748,4.01,0.0,0.0,49,0.0,0
1771963624.5293,26.1,50.0,0.0,PILOTING,SYS_GO,14.6057,4.01,0.0,0.0,49,0.0,0
1771963624.5779,28.5,50.0,0.0,PILOTING,SYS_GO,14.6214,4.01,0.0,0.0,49,0.0,0
1771963624.6829,25.0,50.0,0.0,PILOTING,SYS_GO,14.6753,4.01,0.0,0.0,49,0.0,0
1771963624.7402,26.5,50.0,0.0,PILOTING,SYS_GO,14.694,4.01,0.0,0.0,49,0.0,0
1771963624.8332,23.4,50.0,0.0,PILOTING,SYS_GO,14.7473,4.01,0.0,0.0,49,0.0,0
1771963624.8808,35.7,50.0,0.0,PILOTING,SYS_GO,14.7544,4.01,0.0,0.0,49,0.0,0
1771963624.9705,31.0,50.0,0.0,PILOTING,SYS_GO,14.8039,4.01,0.0,0.0,49,0.0,0
1771963625.0172,36.6,50.0,0.0,PILOTING,SYS_GO,14.8141,4.01,0.0,0.0,49,0.0,0
1771963625.1079,31.8,50.0,0.0,PILOTING,SYS_GO,14.8622,4.01,0.0,0.0,49,0.0,0
1771963625.156,41.0,50.0,0.0,PILOTING,SYS_GO,14.8699,4.01,0.0,0.0,49,0.0,0
1771963625.2304,35.5,50.0,0.0,PILOTING,SYS_GO,14.9133,4.01,0.0,0.0,49,0.0,0
1771963625.2769,47.4,50.0,0.0,PILOTING,SYS_GO,14.9196,4.01,0.0,0.0,49,0.0,0
1771963625.3821,40.0,50.0,0.0,PILOTING,SYS_GO,14.9762,4.01,0.0,0.0,49,0.0,0
1771963625.4269,45.6,50.0,0.0,PILOTING,SYS_GO,14.9851,4.01,0.0,0.0,49,0.0,0
1771963625.5186,38.9,50.0,0.0,PILOTING,SYS_GO,15.0338,4.01,0.0,0.0,49,0.0,0
1771963625.5666,38.8,50.0,0.0,PILOTING,SYS_GO,15.0495,4.01,0.0,0.0,49,0.0,0
1771963625.6722,33.1,50.0,0.0,PILOTING,SYS_GO,15.1075,4.01,0.0,0.0,49,0.0,0
1771963625.7203,43.5,50.0,0.0,PILOTING,SYS_GO,15.1146,4.01,0.0,0.0,49,0.0,0
1771963625.8249,36.8,50.0,0.0,PILOTING,SYS_GO,15.1756,4.01,0.0,0.0,57,0.0,0
1771963625.8751,42.3,50.0,0.0,PILOTING,SYS_GO,15.1849,4.01,0.0,0.0,57,0.0,0
1771963625.9176,40.7,50.0,0.0,PILOTING,SYS_GO,15.2025,4.01,0.0,0.0,57,0.0,0
1771963625.9938,35.8,50.0,0.0,PILOTING,SYS_GO,15.2393,4.01,0.0,0.0,57,0.0,0
1771963626.0401,35.2,50.0,0.0,PILOTING,SYS_GO,15.2575,4.01,0.0,0.0,57,0.0,0
