timestamp,fps,speed_pwm,steer_angle,nav_state,traffic_state,x_est,y_est,yaw_est,imu_yaw_raw,nearest_node,curvature,estop
1771963891.2284,30.6,50.0,0.0,PILOTING,SYS_GO,13.5775,1.9451,0.0,0.0,268,0.0,0
1771963891.3049,27.2,50.0,0.0,PILOTING,SYS_GO,13.6225,1.9451,0.0,0.0,268,0.0,0
1771963891.351,32.6,50.0,0.0,PILOTING,SYS_GO,13.6336,1.9451,0.0,0.0,268,0.0,0
1771963891.4139,29.5,50.0,0.0,PILOTING,SYS_GO,13.668,1.9451,0.0,0.0,268,0.0,0
1771963891.5215,25.8,50.0,0.0,PILOTING,SYS_GO,13.7052,1.8903,0.0,0.0,268,0.0,0
1771963891.5673,26.5,50.0,0.0,PILOTING,SYS_GO,13.7258,1.8903,0.0,0.0,268,0.0,0
1771963891.6869,23.0,50.0,0.0,PILOTING,SYS_GO,13.7916,1.8903,0.0,0.0,268,0.0,0
1771963891.7328,27.0,50.0,0.0,PILOTING,SYS_GO,13.8055,1.8903,0.0,0.0,268,0.0,0
1771963891.8225,24.5,50.0,0.0,PILOTING,SYS_GO,13.8467,1.8903,0.0,0.0,268,0.0,0
1771963891.8716,35.8,50.0,0.0,PILOTING,SYS_GO,13.8542,1.8903,0.0,0.0,268,0.0,0
1771963891.98,30.8,50.0,0.0,PILOTING,SYS_GO,13.8644,1.8438,0.0,0.0,268,0.0,0
1771963892.027,30.2,50.0,0.0,PILOTING,SYS_GO,13.8858,1.8438,0.0,0.0,268,0.0,0
1771963892.1304,26.2,50.0,0.0,PILOTING,SYS_GO,13.9437,1.8438,0.0,0.0,268,0.0,0
1771963892.1801,34.7,50.0,0.0,PILOTING,SYS_GO,13.9524,1.8438,0.0,0.0,268,0.0,0
1771963892.2836,29.8,50.0,0.0,PILOTING,SYS_GO,14.013,1.8438,0.0,0.0,269,0.0,0
1771963892.335,37.8,50.0,0.0,PILOTING,SYS_GO,14.0216,1.8438,0.0,0.0,269,0.0,0
1771963892.3947,35.2,50.0,0.0,PILOTING,SYS_GO,14.02,1.7697,0.0,0.0,269,0.0,0
1771963892.4984,30.5,50.0,0.0,PILOTING,SYS_GO,14.0725,1.7697,0.0,0.0,269,0.0,0
1771963892.5445,29.8,50.0,0.0,PILOTING,SYS_GO,14.0947,1.7697,0.0,0.0,269,0.0,0
1771963892.6772,25.5,50.0,0.0,PILOTING,SYS_GO,14.165,1.7697,0.0,0.0,269,0.0,0
1771963892.7149,26.5,50.0,0.0,PILOTING,SYS_GO,14.1846,1.7697,0.0,0.0,269,0.0,0
1771963892.7637,27.6,50.0,0.0,PILOTING,SYS_GO,14.2036,1.7697,0.0,0.0,269,0.0,0
1771963892.861,24.4,50.0,0.0,PILOTING,SYS_GO,14.2009,1.7068,0.0,0.0,269,0.0,0
1771963892.9018,28.4,50.0,0.0,PILOTING,SYS_GO,14.2145,1.7068,0.0,0.0,269,0.0,0
1771963892.9476,27.6,50.0,0.0,PILOTING,SYS_GO,14.2392,1.7068,0.0,0.0,269,0.0,0
1771963893.0534,24.1,50.0,0.0,PILOTING,SYS_GO,14.2992,1.7068,0.0,0.0,269,0.0,0
1771963893.1001,33.5,50.0,0.0,PILOTING,SYS_GO,14.3077,1.7068,0.0,0.0,269,0.0,0
1771963893.2074,28.7,50.0,0.0,PILOTING,SYS_GO,14.3706,1.7068,0.0,0.0,269,0.0,0
1771963893.2667,27.0,50.0,0.0,PILOTING,SYS_GO,14.3224,1.6532,0.0,0.0,269,0.0,0
1771963893.3137,27.2,50.0,0.0,PILOTING,SYS_GO,14.3439,1.6532,0.0,0.0,269,0.0,0
1771963893.4047,24.3,50.0,0.0,PILOTING,SYS_GO,14.3911,1.6532,0.0,0.0,270,0.0,0
1771963893.4507,33.2,50.0,0.0,PILOTING,SYS_GO,14.3998,1.6532,0.0,0.0,270,0.0,0
1771963893.5064,32.3,50.0,0.0,PILOTING,SYS_GO,14.4209,1.6532,0.0,0.0,270,0.0,0
1771963893.6185,27.7,50.0,0.0,PILOTING,SYS_GO,14.4857,1.6532,0.0,0.0,270,0.0,0
1771963893.6655,33.7,50.0,0.0,PILOTING,SYS_GO,14.4442,1.5718,0.0,0.0,270,0.0,0
1771963893.7563,29.8,50.0,0.0,PILOTING,SYS_GO,14.4862,1.5718,0.0,0.0,270,0.0,0
1771963893.8041,31.9,50.0,0.0,PILOTING,SYS_GO,14.5011,1.5718,0.0,0.0,270,0.0,0
1771963893.8638,29.9,50.0,0.0,PILOTING,SYS_GO,14.5287,1.5718,0.0,0.0,270,0.0,0
1771963893.9098,28.8,50.0,0.0,PILOTING,SYS_GO,14.5534,1.5718,0.0,0.0,270,0.0,0
1771963893.9582,34.4,50.0,0.0,PILOTING,SYS_GO,14.5639,1.5718,0.0,0.0,270,0.0,0
1771963894.0473,29.9,50.0,0.0,PILOTING,SYS_GO,14.5525,1.5025,0.0,0.0,270,0.0,0
1771963894.0949,34.3,50.0,0.0,PILOTING,SYS_GO,14.5641,1.5025,0.0,0.0,243,0.0,0
1771963894.1584,31.9,50.0,0.0,PILOTING,SYS_GO,14.5908,1.5025,0.0,0.0,243,0.0,0
1771963894.2468,27.9,50.0,0.0,PILOTING,SYS_GO,14.6409,1.5025,0.0,0.0,243,0.0,0
1771963894.2927,31.8,50.0,0.0,PILOTING,SYS_GO,14.6536,1.5025,0.0,0.0,243,0.0,0
1771963894.3403,30.6,50.0,0.0,PILOTING,SYS_GO,14.6769,1.5025,0.0,0.0,243,0.0,0
1771963894.4312,26.9,50.0,0.0,PILOTING,SYS_GO,14.7166,1.4166,0.0,0.0,243,0.0,0
1771963894.4789,31.3,50.0,0.0,PILOTING,SYS_GO,14.7288,1.4166,0.0,0.0,243,0.0,0
1771963894.5379,32.1,50.0,0.0,PILOTING,SYS_GO,14.7459,1.4166,0.0,0.0,243,0.0,0
1771963894.6014,29.2,50.0,0.0,PILOTING,SYS_GO,14.7797,1.4166,0.0,0.0,243,0.0,0
1771963894.6468,30.8,50.0,0.0,PILOTING,SYS_GO,14.7957,1.4166,0.0,0.0,261,0.0,0
1771963894.7389,27.0,50.0,0.0,PILOTING,SYS_GO,14.8479,1.4166,0.0,0.0,261,0.0,0
1771963894.7852,37.3,50.0,0.0,PILOTING,SYS_GO,14.8768,1.3451,0.0,0.0,244,0.0,0
1771963894.832,34.3,50.0,0.0,PILOTING,SYS_GO,14.9039,1.3451,0.0,0.0,244,0.0,0
1771963894.9399,29.6,50.0,0.0,PILOTING,SYS_GO,14.9588,1.3451,0.0,0.0,261,0.0,0
1771963894.9859,29.6,50.0,0.0,PILOTING,SYS_GO,14.9791,1.3451,0.0,0.0,261,0.0,0
1771963895.0777,26.3,50.0,0.0,PILOTING,SYS_GO,15.0257,1.3451,0.0,0.0,261,0.0,0
1771963895.1333,30.7,50.0,0.0,PILOTING,SYS_GO,15.0381,1.3451,0.0,0.0,261,0.0,0
1771963895.1874,29.6,50.0,0.0,PILOTING,SYS_GO,15.0546,1.2844,0.0,0.0,262,0.0,0
1771963895.2772,26.1,50.0,0.0,PILOTING,SYS_GO,15.105,1.2844,0.0,0.0,262,0.0,0
1771963895.3282,32.2,50.0,0.0,PILOTING,SYS_GO,15.1156,1.2844,0.0,0.0,262,0.0,0
1771963895.3705,31.1,50.0,0.0,PILOTING,SYS_GO,15.1383,1.2844,0.0,0.0,262,0.0,0
1771963895.4599,27.2,50.0,0.0,PILOTING,SYS_GO,15.1898,1.2844,0.0,0.0,262,0.0,0
1771963895.5074,34.0,50.0,0.0,PILOTING,SYS_GO,15.1996,1.2844,0.0,0.0,262,0.0,0
1771963895.6033,29.4,50.0,0.0,PILOTING,SYS_GO,15.2772,1.2327,0.0,0.0,262,0.0,0
1771963895.6496,36.9,50.0,0.0,PILOTING,SYS_GO,15.2862,1.2327,0.0,0.0,262,0.0,0
1771963895.7225,34.6,50.0,0.0,PILOTING,SYS_GO,15.3098,1.2327,0.0,0.0,262,0.0,0
1771963895.8137,30.1,50.0,0.0,PILOTING,SYS_GO,15.359,1.2327,0.0,0.0,262,0.0,0
1771963895.8756,27.4,50.0,0.0,PILOTING,SYS_GO,15.3949,1.2327,0.0,0.0,262,0.0,0
1771963895.9456,26.1,50.0,0.0,PILOTING,SYS_GO,15.4237,1.2327,0.0,0.0,262,0.0,0
1771963896.0136,24.4,50.0,0.0,PILOTING,SYS_GO,15.4486,1.1888,0.0,0.0,262,0.0,0
1771963896.0686,27.3,50.0,0.0,PILOTING,SYS_GO,15.4639,1.1888,0.0,0.0,262,0.0,0
1771963896.1663,24.3,50.0,0.0,PILOTING,SYS_GO,15.513,1.1888,0.0,0.0,262,0.0,0
1771963896.2274,27.0,50.0,0.0,PILOTING,SYS_GO,15.5288,1.1888,0.0,0.0,262,0.0,0
1771963896.3048,24.8,50.0,0.0,PILOTING,SYS_GO,15.5666,1.1888,0.0,0.0,262,0.0,0
1771963896.3524,27.5,50.0,0.0,PILOTING,SYS_GO,15.5822,1.1888,0.0,0.0,262,0.0,0
1771963896.4271,24.8,50.0,0.0,PILOTING,SYS_GO,15.6496,1.1515,0.0,0.0,246,0.0,0
1771963896.4727,29.5,50.0,0.0,PILOTING,SYS_GO,15.662,1.1515,0.0,0.0,246,0.0,0
1771963896.549,26.4,50.0,0.0,PILOTING,SYS_GO,15.7052,1.1515,0.0,0.0,246,0.0,0
1771963896.5949,39.8,50.0,0.0,PILOTING,SYS_GO,15.7116,1.1515,0.0,0.0,246,0.0,0
1771963896.7011,34.0,50.0,0.0,PILOTING,SYS_GO,15.7669,1.1515,0.0,0.0,246,0.0,0
1771963896.7515,34.5,50.0,0.0,PILOTING,SYS_GO,15.7835,1.1515,0.0,0.0,246,0.0,0
1771963896.8403,30.0,50.0,0.0,PILOTING,SYS_GO,15.826,1.1198,0.0,0.0,246,0.0,0
1771963896.8857,36.1,50.0,0.0,PILOTING,SYS_GO,15.8359,1.1198,0.0,0.0,246,0.0,0
1771963897.007,30.7,50.0,0.0,PILOTING,SYS_GO,15.9033,1.1198,0.0,0.0,246,0.0,0
1771963897.0524,31.3,50.0,0.0,PILOTING,SYS_GO,15.921,1.1198,0.0,0.0,246,0.0,0
1771963897.1147,29.0,50.0,0.0,PILOTING,SYS_GO,15.9514,1.1198,0.0,0.0,247,0.0,0
1771963897.1904,26.3,50.0,0.0,PILOTING,SYS_GO,15.9909,1.1198,0.0,0.0,247,0.0,0
1771963897.2359,26.1,50.0,0.0,PILOTING,SYS_GO,16.0336,1.0928,0.0,0.0,247,0.0,0
1771963897.3281,23.5,50.0,0.0,PILOTING,SYS_GO,16.0804,1.0928,0.0,0.0,247,0.0,0
1771963897.449,20.7,50.0,0.0,PILOTING,SYS_GO,16.143,1.0928,0.0,0.0,247,0.0,0
1771963897.5168,20.5,50.0,0.0,PILOTING,SYS_GO,16.1736,1.0928,0.0,0.0,247,0.0,0
1771963897.5943,20.2,50.0,0.0,PILOTING,SYS_GO,16.2051,1.0928,0.0,0.0,247,0.0,0
1771963897.6651,19.7,50.0,0.0,PILOTING,SYS_GO,16.2389,1.0928,0.0,0.0,247,0.0,0
1771963897.7117,20.8,50.0,0.0,PILOTING,SYS_GO,16.2447,1.0699,0.0,0.0,247,0.0,0
1771963897.8493,18.2,50.0,2.72,PILOTING,SYS_GO,16.322,1.0699,0.0,0.0,248,0.0,0
1771963897.8928,19.3,50.0,5.23,PILOTING,SYS_GO,16.3472,1.0699,0.0,0.0,248,0.0,0
1771963897.9533,20.0,50.0,7.55,PILOTING,SYS_GO,16.3739,1.0699,0.0,0.0,248,0.0,0
1771963898.1099,17.5,50.0,9.81,PILOTING,SYS_GO,16.4529,1.0699,0.0,0.0,248,0.0,0
1771963898.1523,24.4,40.0,11.88,PILOTING,SYS_GO,16.4644,1.0699,0.0,0.0,248,0.0,0
1771963898.2014,24.6,40.0,13.71,PILOTING,SYS_GO,16.4887,1.0474,0.0,0.0,248,0.0,0
1771963898.3207,21.6,40.0,15.46,PILOTING,SYS_GO,16.5383,1.0474,0.0,0.0,248,0.0,0
1771963898.3673,22.3,40.0,17.08,PILOTING,SYS_GO,16.5573,1.0474,0.0,0.0,248,0.0,0
1771963898.4717,20.1,30.0,18.61,PILOTING,SYS_GO,16.5997,1.0474,0.0,0.0,248,0.0,0
1771963898.527,23.6,30.0,20.01,PILOTING,SYS_GO,16.6094,1.0474,0.0,0.0,248,0.0,0
1771963898.6696,20.3,30.0,21.34,PILOTING,SYS_GO,16.6581,1.0474,0.0,0.0,249,0.0,0
1771963898.7192,26.3,30.0,22.63,PILOTING,SYS_GO,16.6925,1.0553,0.0,0.0,249,0.0,0
1771963898.8382,22.9,30.0,27.37,PILOTING,SYS_GO,16.732,1.0553,0.0,0.0,249,0.0,0
1771963898.8856,29.4,30.0,30.21,PILOTING,SYS_GO,16.7386,1.0553,0.0,0.0,249,0.0,0
1771963898.9756,26.1,30.0,31.9,PILOTING,SYS_GO,16.7665,1.0553,0.0,0.0,249,0.0,0
1771963899.0357,24.5,30.0,32.85,PILOTING,SYS_GO,16.7861,1.0553,0.0,0.0,249,0.0,0
1771963899.1,23.2,30.0,33.29,PILOTING,SYS_GO,16.8064,1.0553,0.0,0.0,249,0.0,0
1771963899.1435,24.3,30.0,33.66,PILOTING,SYS_GO,16.824,1.062,0.0,0.0,249,0.0,0
1771963899.279,20.9,30.0,33.16,PILOTING,SYS_GO,16.8715,1.062,0.0,0.0,249,0.0,0
1771963899.3251,24.4,30.0,32.65,PILOTING,SYS_GO,16.881,1.062,0.0,0.0,249,0.0,0
1771963899.3896,24.0,30.0,31.92,PILOTING,SYS_GO,16.8968,1.062,0.0,0.0,249,0.0,0
1771963899.4622,22.5,30.0,30.78,PILOTING,SYS_GO,16.9186,1.062,0.0,0.0,249,0.0,0
1771963899.5074,23.2,30.0,29.54,PILOTING,SYS_GO,16.9325,1.062,0.0,0.0,249,0.0,0
1771963899.6302,20.4,30.0,27.8,PILOTING,SYS_GO,16.9587,1.0677,0.0,0.0,249,0.0,0
1771963899.6794,25.7,30.0,26.33,PILOTING,SYS_GO,16.9663,1.0677,0.0,0.0,249,0.0,0
1771963899.723,29.6,30.0,24.96,PILOTING,SYS_GO,16.9742,1.0677,0.0,0.0,249,0.0,0
1771963899.8133,26.1,30.0,22.03,PILOTING,SYS_GO,17.0042,1.0677,0.0,0.0,249,0.0,0
1771963899.8754,25.4,30.0,18.97,PILOTING,SYS_GO,17.0201,1.0677,0.0,0.0,249,0.0,0
1771963899.9966,22.2,40.0,17.6,PILOTING,SYS_GO,17.059,1.0677,0.0,0.0,249,0.0,0
1771963900.057,22.3,40.0,13.92,PILOTING,SYS_GO,17.0473,1.0725,0.0,0.0,249,0.0,0
1771963900.1458,20.9,40.0,12.57,PILOTING,SYS_GO,17.0785,1.0725,0.0,0.0,249,0.0,0
1771963900.242,18.9,40.0,10.25,PILOTING,SYS_GO,17.122,1.0725,0.0,0.0,249,0.0,0
1771963900.2882,25.7,50.0,7.94,PILOTING,SYS_GO,17.1311,1.0725,0.0,0.0,249,0.0,0
1771963900.3337,26.2,50.0,5.4,PILOTING,SYS_GO,17.1526,1.0725,0.0,0.0,249,0.0,0
1771963900.4715,22.5,50.0,1.95,PILOTING,SYS_GO,17.2287,1.0725,0.0,0.0,250,0.0,0
1771963900.5167,25.5,50.0,-1.76,PILOTING,SYS_GO,17.2224,1.1202,0.0,0.0,250,0.0,0
1771963900.6407,22.3,50.0,-5.53,PILOTING,SYS_GO,17.2865,1.1202,0.0,0.0,250,0.0,0
1771963900.6873,25.5,50.0,-8.97,PILOTING,SYS_GO,17.3022,1.1202,0.0,0.0,250,0.0,0
1771963900.7802,22.9,40.0,-12.11,PILOTING,SYS_GO,17.3503,1.1202,0.0,0.0,250,0.0,0
1771963900.8252,31.0,40.0,-14.95,PILOTING,SYS_GO,17.3578,1.1202,0.0,0.0,250,0.0,0
1771963900.9333,26.9,40.0,-17.45,PILOTING,SYS_GO,17.403,1.1202,0.0,0.0,250,0.0,0
1771963900.9804,29.1,30.0,-20.14,PILOTING,SYS_GO,17.3673,1.1606,0.0,0.0,250,0.0,0
1771963901.071,25.6,30.0,-22.48,PILOTING,SYS_GO,17.3977,1.1606,0.0,0.0,250,0.0,0
1771963901.1237,32.2,30.0,-24.58,PILOTING,SYS_GO,17.4039,1.1606,0.0,0.0,250,0.0,0
1771963901.2384,27.5,30.0,-26.33,PILOTING,SYS_GO,17.4437,1.1606,0.0,0.0,250,0.0,0
1771963901.2878,34.4,30.0,-27.89,PILOTING,SYS_GO,17.4495,1.1606,0.0,0.0,250,0.0,0
1771963901.3619,32.1,30.0,-29.25,PILOTING,SYS_GO,17.465,1.1606,0.0,0.0,250,0.0,0
1771963901.4534,28.0,30.0,-25.46,PILOTING,SYS_GO,17.439,1.195,0.0,0.0,250,0.0,0
1771963901.4999,36.3,30.0,-23.23,PILOTING,SYS_GO,17.4442,1.195,0.0,0.0,250,0.0,0
1771963901.607,31.0,30.0,-22.16,PILOTING,SYS_GO,17.4798,1.195,0.0,0.0,250,0.0,0
1771963901.6598,37.2,30.0,-21.56,PILOTING,SYS_GO,17.4856,1.195,0.0,0.0,250,0.0,0
1771963901.7905,31.5,30.0,-21.41,PILOTING,SYS_GO,17.5273,1.195,0.0,0.0,250,0.0,0
1771963901.8381,34.5,30.0,-21.35,PILOTING,SYS_GO,17.535,1.195,0.0,0.0,250,0.0,0
1771963901.9731,29.3,30.0,-21.73,PILOTING,SYS_GO,17.5099,1.2243,0.0,0.0,250,0.0,0
1771963902.0492,26.2,30.0,-22.05,PILOTING,SYS_GO,17.536,1.2243,0.0,0.0,250,0.0,0
1771963902.0957,33.4,30.0,-22.26,PILOTING,SYS_GO,17.5418,1.2243,0.0,0.0,250,0.0,0
1771963902.1621,30.4,30.0,-22.43,PILOTING,SYS_GO,17.5614,1.2243,0.0,0.0,250,0.0,0
1771963902.2642,26.4,30.0,-22.59,PILOTING,SYS_GO,17.5963,1.2243,0.0,0.0,250,0.0,0
1771963902.3252,24.8,30.0,-22.69,PILOTING,SYS_GO,17.616,1.2243,0.0,0.0,250,0.0,0
1771963902.3705,27.2,30.0,-23.09,PILOTING,SYS_GO,17.5453,1.2491,0.0,0.0,250,0.0,0
1771963902.4791,23.8,30.0,-23.38,PILOTING,SYS_GO,17.581,1.2491,0.0,0.0,250,0.0,0
1771963902.5253,24.3,30.0,-23.56,PILOTING,SYS_GO,17.5946,1.2491,0.0,0.0,250,0.0,0
1771963902.6047,22.3,30.0,-23.66,PILOTING,SYS_GO,17.62,1.2491,0.0,0.0,250,0.0,0
1771963902.7075,20.0,30.0,-23.69,PILOTING,SYS_GO,17.6541,1.2491,0.0,0.0,250,0.0,0
1771963902.7523,25.1,30.0,-23.69,PILOTING,SYS_GO,17.662,1.2491,0.0,0.0,250,0.0,0
1771963902.8446,22.4,30.0,-24.09,PILOTING,SYS_GO,17.6061,1.2703,0.0,0.0,250,0.0,0
1771963902.8907,34.0,30.0,-24.32,PILOTING,SYS_GO,17.6106,1.2703,0.0,0.0,250,0.0,0
1771963902.9973,29.2,30.0,-24.41,PILOTING,SYS_GO,17.6471,1.2703,0.0,0.0,250,0.0,0
1771963903.0428,39.6,30.0,-24.45,PILOTING,SYS_GO,17.6516,1.2703,0.0,0.0,250,0.0,0
1771963903.1194,34.7,30.0,-24.43,PILOTING,SYS_GO,17.6754,1.2703,0.0,0.0,250,0.0,0
1771963903.2129,30.3,30.0,-24.33,PILOTING,SYS_GO,17.7035,1.2703,0.0,0.0,250,0.0,0
1771963903.2601,31.0,30.0,-24.75,PILOTING,SYS_GO,17.6206,1.2882,0.0,0.0,250,0.0,0
1771963903.3822,26.6,30.0,-24.9,PILOTING,SYS_GO,17.6616,1.2882,0.0,0.0,250,0.0,0
1771963903.4289,31.8,30.0,-24.97,PILOTING,SYS_GO,17.6685,1.2882,0.0,0.0,250,0.0,0
1771963903.4968,29.9,30.0,-24.97,PILOTING,SYS_GO,17.6844,1.2882,0.0,0.0,250,0.0,0
1771963903.5778,27.0,30.0,-24.88,PILOTING,SYS_GO,17.7078,1.2882,0.0,0.0,250,0.0,0
1771963903.6241,27.3,30.0,-24.79,PILOTING,SYS_GO,17.7204,1.2882,0.0,0.0,250,0.0,0
1771963903.7464,23.8,30.0,-25.15,PILOTING,SYS_GO,17.6609,1.3035,0.0,0.0,250,0.0,0
1771963903.7911,23.8,30.0,-25.32,PILOTING,SYS_GO,17.6762,1.3035,0.0,0.0,250,0.0,0
1771963903.8379,25.8,30.0,-25.38,PILOTING,SYS_GO,17.6868,1.3035,0.0,0.0,250,0.0,0
1771963903.923,24.3,30.0,-25.34,PILOTING,SYS_GO,17.7066,1.3035,0.0,0.0,250,0.0,0
1771963904.008,22.5,30.0,-25.22,PILOTING,SYS_GO,17.7304,1.3035,0.0,0.0,250,0.0,0
1771963904.0512,24.4,30.0,-25.1,PILOTING,SYS_GO,17.7416,1.3035,0.0,0.0,250,0.0,0
1771963904.1888,21.1,30.0,-25.42,PILOTING,SYS_GO,17.6887,1.3165,0.0,0.0,250,0.0,0
1771963904.2352,29.0,30.0,-25.6,PILOTING,SYS_GO,17.6947,1.3165,0.0,0.0,250,0.0,0
